"","GEOID","elevation"
"6760","2407285",908.79
"6761","3075258",3083.99
"6762","3105980",1282.81
"6763","3576130",7165.35
"6764","3922820",787.4
"6765","4233632",587.27
"6766","4211836",1322.18
"6767","4831484",580.71
"6768","4816300",314.96
"6769","5462044",2358.92
"6770","0612730",2614.83
"6771","1763355",465.88
"6772","1853190",803.81
"6773","4108600",2729.66
"6774","0422150",4783.46
"6775","0467920",3799.21
"6776","0450480",6607.61
"6777","0627080",131.23
"6778","0677860",393.7
"6779","0611600",3585.96
"6780","0610816",298.56
"6781","0812945",6377.95
"6782","1238287",29.53
"6783","1260835",55.77
"6784","1333280",793.96
"6785","1217450",16.4
"6786","1568807",3047.9
"6787","1740962",616.8
"6788","1858878",938.32
"6789","1862892",721.78
"6790","2151042",948.16
"6791","2355575",134.51
"6792","2438475",462.6
"6793","2605880",853.02
"6794","2852680",190.29
"6795","3062245",4406.17
"6796","3228900",5771
"6797","1943950",695.54
"6798","3439916",75.46
"6799","4261624",528.22
"6800","2257705",45.93
"6801","2249170",16.4
"6802","2675140",587.27
"6803","4607044",1597.77
"6804","5118624",288.71
"6805","3626649",1017.06
"6806","0219720",2355.64
"6807","0613182",1213.91
"6808","1764083",583.99
"6809","0239630",200.13
"6810","0272985",1000.66
"6811","2475725",255.91
"6812","0228590",4438.98
"6813","0207620",419.95
"6814","0469060",3996.06
"6815","0461448",4872.05
"6816","0680882",206.69
"6817","0684680",278.87
"6818","0633336",4078.08
"6819","0686020",121.39
"6820","0953260",49.21
"6821","1780580",475.72
"6822","1800352",889.11
"6823","1857510",767.72
"6824","1907255",1210.63
"6825","2076550",1368.11
"6826","2243255",26.25
"6827","2486525",121.39
"6828","2555070",3.28
"6829","2951842",416.67
"6830","2957350",688.98
"6831","3039325",4944.23
"6832","3031418",4068.24
"6833","3225900",4622.7
"6834","3461725",55.77
"6835","3407570",-3.28
"6836","3532940",4058.4
"6837","3565840",4229
"6838","3667279",538.06
"6839","3662066",59.06
"6840","3849220",2257.22
"6841","3919596",853.02
"6842","3924262",800.52
"6843","3969596",1010.5
"6844","4076350",580.71
"6845","4101700",331.36
"6846","4213648",200.13
"6847","4247896",446.19
"6848","4639180",1469.82
"6849","0639885",1446.85
"6850","0619455",6259.84
"6851","2745052",1502.62
"6852","3003625",3028.22
"6853","0621894",226.38
"6854","3617893",439.63
"6855","3604396",216.54
"6856","3626561",816.93
"6857","5538600",885.83
"6858","5552025",964.57
"6859","1272442",45.93
"6860","1257518",39.37
"6861","1519100",29.53
"6862","1740980",816.93
"6863","1839096",744.75
"6864","2046925",1476.38
"6865","2262510",19.69
"6866","2445550",164.04
"6867","2422775",462.6
"6868","2612680",1066.27
"6869","2971508",764.44
"6870","3056575",3408.79
"6871","3618113",685.7
"6872","3680599",213.25
"6873","3622029",511.81
"6874","3704955",36.09
"6875","3920030",1197.51
"6876","4035150",580.71
"6877","4155500",511.81
"6878","4253392",1000.66
"6879","4228376",505.25
"6880","0630882",42.65
"6881","4558615",583.99
"6882","4779500",764.44
"6883","4847172",1624.02
"6884","4558435",725.07
"6885","4625741",1476.38
"6886","4733680",652.89
"6887","4843822",187.01
"6888","4866512",52.49
"6889","4824013",183.73
"6890","5030475",1043.31
"6891","5370280",200.13
"6892","5352285",820.21
"6893","5443828",1190.94
"6894","5671350",4642.39
"6895","2124292",872.7
"6896","5541160",1010.5
"6897","5502600",1650.26
"6898","1236121",29.53
"6899","1276700",26.25
"6900","2229045",32.81
"6901","1818388",784.12
"6902","1844172",846.46
"6903","1874078",649.61
"6904","1805644",413.39
"6905","5126944",538.06
"6906","4274040",406.82
"6907","4285968",370.73
"6908","3428250",334.65
"6909","3911150",659.45
"6910","3460750",380.58
"6911","3476040",45.93
"6912","3663506",49.21
"6913","3631022",744.75
"6914","3651088",600.39
"6915","3824020",1040.03
"6916","3935322",882.55
"6917","4040875",1269.69
"6918","4025700",1683.07
"6919","4235336",1007.22
"6920","4287240",1043.31
"6921","4272416",1604.33
"6922","4253752",426.51
"6923","4510360",39.37
"6924","4860478",239.5
"6925","4844284",1269.69
"6926","0678652",396.98
"6927","5175504",1003.94
"6928","5375905",219.82
"6929","5353265",961.29
"6930","5458756",1804.46
"6931","0939747",610.24
"6932","1723919",702.1
"6933","1854792",813.65
"6934","1858932",816.93
"6935","2668720",816.93
"6936","2972574",570.87
"6937","2960410",990.81
"6938","3418151",0
"6939","3653775",32.81
"6940","3716730",367.45
"6941","4029800",410.1
"6942","4250760",1259.84
"6943","4871820",574.15
"6944","5158104",334.65
"6945","1763382",574.15
"6946","1953715",616.8
"6947","2553085",997.38
"6948","4662716",1712.6
"6949","4658868",1781.5
"6950","5541645",967.85
"6951","4874668",570.87
"6952","2817700",157.48
"6953","4203792",1292.65
"6954","0471642",1207.35
"6955","5439676",1210.63
"6956","5419300",875.98
"6957","5441010",774.28
"6958","1822180",544.62
"6959","1861758",475.72
"6960","3631918",213.25
"6961","4866848",3375.98
"6962","3483290",49.21
"6963","3475020",295.28
"6964","4230472",685.7
"6965","4645420",2500
"6966","4825404",29.53
"6967","4841660",36.09
"6968","5029425",1535.43
"6969","0820605",9163.39
"6970","5317880",2874.02
"6971","0831935",5846.46
"6972","5434180",1062.99
"6973","1227635",104.99
"6974","1822468",685.7
"6975","2050250",1053.15
"6976","3614058",1394.36
"6977","3802820",1683.07
"6978","4021020",925.2
"6979","4209496",767.72
"6980","4843216",1279.53
"6981","4819108",78.74
"6982","5345355",1614.17
"6983","0645008",5413.39
"6984","2028700",1397.64
"6985","3003196",3667.98
"6986","4625743",1633.86
"6987","0681050",39.37
"6988","2181948",567.59
"6989","4851552",180.45
"6990","4846494",170.6
"6991","1234185",32.81
"6992","1227360",82.02
"6993","1232250",144.36
"6994","4261888",1269.69
"6995","2034350",1545.28
"6996","2410500",206.69
"6997","4535980",511.81
"6998","4824252",124.67
"6999","4074180",603.67
"7000","5160536",1125.33
"7001","5124720",1804.46
"7002","4251552",997.38
"7003","1755886",666.01
"7004","1848563",807.09
"7005","4814882",554.46
"7006","4865168",111.55
"7007","4210600",1440.29
"7008","4215400",1496.06
"7009","4233024",941.6
"7010","4252216",301.84
"7011","4279640",505.25
"7012","0618030",4816.27
"7013","3627133",662.73
"7014","3683063",853.02
"7015","3000400",3805.77
"7016","3555605",4268.37
"7017","3962302",1089.24
"7018","4215584",387.14
"7019","4737360",679.13
"7020","5171625",1387.8
"7021","2578445",738.19
"7022","3651561",1089.24
"7023","4006350",1220.47
"7024","0963830",672.57
"7025","3274200",5465.88
"7026","3439990",26.25
"7027","0153208",209.97
"7028","5316585",1906.17
"7029","0244580",1089.24
"7030","0451465",170.6
"7031","0411580",2883.86
"7032","0445275",6187.66
"7033","0644280",269.03
"7034","0649810",5856.3
"7035","0604856",3392.39
"7036","0906680",508.53
"7037","1251587",91.86
"7038","5606407",5521.65
"7039","5644252",4616.14
"7040","5606770",4209.32
"7041","5646935",6414.04
"7042","3727182",321.52
"7043","3481365",341.21
"7044","0966086",278.87
"7045","4648820",1348.43
"7046","4163010",200.13
"7047","4261080",508.53
"7048","5375985",393.7
"7049","4119020",3940.29
"7050","5313215",439.63
"7051","5310645",278.87
"7052","2701558",1079.4
"7053","5150104",39.37
"7054","5157870",387.14
"7055","4849359",62.34
"7056","3476010",16.4
"7057","3345380",912.07
"7058","0685642",1332.02
"7059","4853212",777.56
"7060","1266875",6.56
"7061","5188240",59.06
"7062","0124616",137.8
"7063","0472630",5853.02
"7064","0522720",213.25
"7065","0613966",1683.07
"7066","0642566",305.12
"7067","0808620",4878.61
"7068","0917310",921.92
"7069","1243785",65.62
"7070","1228305",36.09
"7071","1570280",652.89
"7072","0554110",209.97
"7073","1271867",49.21
"7074","1553975",446.19
"7075","1769628",731.63
"7076","1712879",879.27
"7077","1844154",820.21
"7078","1921320",1049.87
"7079","2106220",908.79
"7080","0510330",754.59
"7081","2462100",1026.9
"7082","2470300",777.56
"7083","2539660",229.66
"7084","2605466",816.93
"7085","2960528",702.1
"7086","3028725",3467.85
"7087","4610835",1597.77
"7088","4612508",1729
"7089","3986534",1092.52
"7090","4648948",1194.23
"7091","4656580",1427.17
"7092","4670284",1653.54
"7093","4620208",1502.62
"7094","4664260",1279.53
"7095","4612148",1761.81
"7096","4851828",764.44
"7097","4848048",55.77
"7098","3762190",29.53
"7099","1741456",879.27
"7100","4738765",882.55
"7101","5462428",1246.72
"7102","2619420",672.57
"7103","4948720",5708.66
"7104","2766874",1338.58
"7105","5583925",846.46
"7106","2960176",1446.85
"7107","4834736",393.7
"7108","5539175",1532.15
"7109","4905490",7437.66
"7110","2728484",866.14
"7111","4286528",367.45
"7112","4101000",216.54
"7113","1760287",629.92
"7114","1818982",606.96
"7115","1702583",813.65
"7116","3410480",32.81
"7117","3446110",219.82
"7118","3949238",715.22
"7119","2820500",282.15
"7120","2941834",856.3
"7121","0843000",5669.29
"7122","0808345",6374.67
"7123","3613068",423.23
"7124","3659212",419.95
"7125","0848500",4288.06
"7126","5480284",1624.02
"7127","2875360",524.93
"7128","3443380",-13.12
"7129","3986478",1059.71
"7130","4227784",1049.87
"7131","4609300",1535.43
"7132","4980970",5662.73
"7133","0554650",436.35
"7134","0824620",9202.76
"7135","1917670",1276.25
"7136","2044225",1328.74
"7137","3107205",1167.98
"7138","3887860",1591.21
"7139","4607180",1417.32
"7140","5422852",3047.9
"7141","0664000",29.53
"7142","1212875",62.34
"7143","3654078",1017.06
"7144","3870260",833.33
"7145","4032550",2923.23
"7146","4271176",1269.69
"7147","4736080",439.63
"7148","4806242",1007.22
"7149","5565150",1072.83
"7150","1723555",872.7
"7151","1924825",777.56
"7152","2000825",1971.78
"7153","2416730",305.12
"7154","2939512",718.5
"7155","3108010",1610.89
"7156","3827860",1597.77
"7157","3915406",885.83
"7158","4203296",1833.99
"7159","4873580",1919.29
"7160","4837468",1998.03
"7161","3037825",3044.62
"7162","5574550",902.23
"7163","5540775",741.47
"7164","0514050",219.82
"7165","0533375",200.13
"7166","0501990",131.23
"7167","0522120",226.38
"7168","0121952",1377.95
"7169","1930045",941.6
"7170","0132704",928.48
"7171","4012960",1017.06
"7172","3616419",623.36
"7173","0505320",1286.09
"7174","2619880",800.52
"7175","2631200",839.9
"7176","3800100",928.48
"7177","3832900",961.29
"7178","0828745",4504.59
"7179","2052700",1108.92
"7180","1960555",1108.92
"7181","1985305",1010.5
"7182","3948090",1095.8
"7183","2404250",75.46
"7184","2003100",1476.38
"7185","1773261",656.17
"7186","5557700",620.08
"7187","5520775",964.57
"7188","5561100",826.77
"7189","5165120",19.69
"7190","1801270",495.41
"7191","0816000",6318.9
"7192","0862000",4714.57
"7193","2767378",771
"7194","3471010",3.28
"7195","3958674",958.01
"7196","4503205",9.84
"7197","5539225",695.54
"7198","0148052",160.76
"7199","0157696",971.13
"7200","0218620",1164.7
"7201","0504600",239.5
"7202","0503430",229.66
"7203","4670740",1456.69
"7204","4971730",5882.55
"7205","5563100",1043.31
"7206","4205216",1076.12
"7207","4216144",912.07
"7208","4235424",944.88
"7209","5614165",5370.73
"7210","4575580",843.18
"7211","2700190",1289.37
"7212","2758576",1371.39
"7213","2720222",1026.9
"7214","5551375",1000.66
"7215","5169792",1853.67
"7216","2909046",652.89
"7217","0566200",1292.65
"7218","1235200",167.32
"7219","1212325",26.25
"7220","1236175",32.81
"7221","1880234",843.18
"7222","1853550",889.11
"7223","0682954",328.08
"7224","3965200",1049.87
"7225","1958665",1072.83
"7226","2071950",1272.97
"7227","4055000",1230.31
"7228","3647823",580.71
"7229","1210975",82.02
"7230","1861020",843.18
"7231","1915645",610.24
"7232","2051525",1138.45
"7233","0220380",944.88
"7234","3283730",4917.98
"7235","1754625",505.25
"7236","1903115",1335.3
"7237","3970520",984.25
"7238","2079650",1512.47
"7239","1026620",55.77
"7240","1042870",13.12
"7241","4829336",761.15
"7242","4810384",275.59
"7243","3642829",1794.62
"7244","3668891",1325.46
"7245","3666949",1640.42
"7246","0841560",7411.42
"7247","1304000",967.85
"7248","1330732",652.89
"7249","1361040",984.25
"7250","1377988",308.4
"7251","0560380",203.41
"7252","1650230",4498.03
"7253","1745694",777.56
"7254","1772234",629.92
"7255","1737218",725.07
"7256","1780073",433.07
"7257","1722151",495.41
"7258","1805716",567.59
"7259","1918390",1200.79
"7260","1970320",1076.12
"7261","2711674",1289.37
"7262","2672840",803.81
"7263","5336850",1522.31
"7264","5373360",2627.95
"7265","2912664",803.81
"7266","2653500",633.2
"7267","2717090",1033.46
"7268","4277392",974.41
"7269","0507630",291.99
"7270","2706112",1033.46
"7271","3935994",885.83
"7272","2952292",1223.75
"7273","4021750",879.27
"7274","3733560",652.89
"7275","4530850",984.25
"7276","0682996",413.39
"7277","4038700",967.85
"7278","4848478",413.39
"7279","4232080",1187.66
"7280","4250736",1607.61
"7281","4079300",1085.96
"7282","2864080",282.15
"7283","1822792",1033.46
"7284","2718566",1240.16
"7285","4654020",1774.93
"7286","4132050",436.35
"7287","1726077",636.48
"7288","2135866",396.98
"7289","2980767",990.81
"7290","4226512",997.38
"7291","0515790",216.54
"7292","2908614",895.67
"7293","1770759",603.67
"7294","3959738",767.72
"7295","1235900",19.69
"7296","3482180",62.34
"7297","3748060",82.02
"7298","3410330",-16.4
"7299","3481200",-6.56
"7300","1960105",1092.52
"7301","1944670",1397.64
"7302","1956280",790.68
"7303","1908875",1295.93
"7304","2029600",1407.48
"7305","2020050",1446.85
"7306","2076050",1154.86
"7307","2105464",561.02
"7308","2126236",734.91
"7309","2208920",173.88
"7310","2263120",216.54
"7311","2604120",583.99
"7312","2754880",1033.46
"7313","2718152",1594.49
"7314","3562620",5964.57
"7315","1710906",853.02
"7316","3747260",564.3
"7317","4868978",147.64
"7318","2926000",771
"7319","2610180",702.1
"7320","2728646",1062.99
"7321","2034975",1446.85
"7322","1701946",541.34
"7323","1811746",643.04
"7324","4838848",101.71
"7325","2750776",1161.42
"7326","3633139",72.18
"7327","2272800",265.75
"7328","2065650",1358.27
"7329","3231900",2595.14
"7330","2013675",2470.47
"7331","3645557",1794.62
"7332","4073250",1213.91
"7333","3145085",1660.1
"7334","2017525",1000.66
"7335","1661840",1564.96
"7336","2023825",1492.78
"7337","4669300",1732.28
"7338","4874144",567.59
"7339","4037850",912.07
"7340","4067800",869.42
"7341","3647229",1318.9
"7342","4064850",948.16
"7343","2059000",1528.87
"7344","2705014",895.67
"7345","2909388",872.7
"7346","4879672",810.37
"7347","0282860",173.88
"7348","0240840",134.51
"7349","1752285",597.11
"7350","2028800",1151.57
"7351","1355020",961.29
"7352","1712970",695.54
"7353","1974685",869.42
"7354","0827700",4944.23
"7355","1916635",1053.15
"7356","1964875",1017.06
"7357","1714455",452.76
"7358","1315026",823.49
"7359","1338348",285.43
"7360","2701972",1673.23
"7361","2705680",1220.47
"7362","2872400",318.24
"7363","2934228",912.07
"7364","2956342",275.59
"7365","2923077",1013.78
"7366","3058450",2788.71
"7367","3126875",1417.32
"7368","3138225",1394.36
"7369","3143475",1322.18
"7370","3665288",154.2
"7371","3667708",544.62
"7372","3655365",492.13
"7373","3700160",406.82
"7374","2248925",239.5
"7375","1950520",895.67
"7376","0627000",318.24
"7377","1761314",606.96
"7378","1773638",610.24
"7379","5111560",495.41
"7380","5004225",574.15
"7381","2839880",226.38
"7382","1814050",895.67
"7383","2951500",679.13
"7384","0539310",278.87
"7385","3138995",1902.89
"7386","3719140",767.72
"7387","1655900",4068.24
"7388","2758306",1082.68
"7389","3612188",416.67
"7390","3649220",849.74
"7391","4744382",971.13
"7392","4815976",288.71
"7393","4868576",239.5
"7394","3612210",1131.89
"7395","5501300",980.97
"7396","2914770",980.97
"7397","3666883",1246.72
"7398","0131384",472.44
"7399","0136448",590.55
"7400","3646206",843.18
"7401","4058500",606.96
"7402","1236475",147.64
"7403","3710860",282.15
"7404","2029700",1043.31
"7405","2941546",800.52
"7406","4835480",88.58
"7407","0856475",3526.9
"7408","1908695",872.7
"7409","4805036",26.25
"7410","3900450",849.74
"7411","3940376",741.47
"7412","2719088",1292.65
"7413","3049000",2913.39
"7414","2953650",912.07
"7415","3737680",26.25
"7416","3764380",685.7
"7417","3862260",1896.33
"7418","3939130",1223.75
"7419","3985414",774.28
"7420","3948706",1099.08
"7421","4081000",679.13
"7422","4027150",462.6
"7423","4059950",1049.87
"7424","4142200",1525.59
"7425","4241336",1181.1
"7426","4246792",419.95
"7427","4277232",1555.12
"7428","1616750",2181.76
"7429","1639070",2286.75
"7430","1708524",662.73
"7431","1753585",456.04
"7432","1775159",492.13
"7433","1735203",561.02
"7434","1704052",626.64
"7435","3111475",2752.62
"7436","2438500",16.4
"7437","4208896",1912.73
"7438","4220152",1761.81
"7439","4269456",1151.57
"7440","0518940",229.66
"7441","3767720",948.16
"7442","2931204",321.52
"7443","1939135",1145.01
"7444","4870868",193.57
"7445","2282565",82.02
"7446","0120104",603.67
"7447","4011450",711.94
"7448","1929685",777.56
"7449","5109032",62.34
"7450","5140232",98.43
"7451","2956468",872.7
"7452","3661346",173.88
"7453","3901042",784.12
"7454","3938304",787.4
"7455","4007450",590.55
"7456","4214000",1246.72
"7457","3616188",439.63
"7458","4839040",1666.67
"7459","2745340",1437.01
"7460","2253545",114.83
"7461","1311672",561.02
"7462","4831292",3271
"7463","4260000",91.86
"7464","4817372",757.87
"7465","1723776",492.13
"7466","0541000",331.36
"7467","0665112",-26.25
"7468","4854432",501.97
"7469","2184414",623.36
"7470","3906194",705.38
"7471","1203675",127.95
"7472","2900424",964.57
"7473","2908776",984.25
"7474","4526305",232.94
"7475","4574590",639.76
"7476","4626220",1820.87
"7477","4741520",613.52
"7478","4705140",561.02
"7479","4813552",935.04
"7480","4842016",1020.34
"7481","4879576",459.32
"7482","4836128",2204.72
"7483","4803360",380.58
"7484","4819288",2595.14
"7485","4967000",4235.56
"7486","4946740",4773.62
"7487","4985260",6397.64
"7488","5120160",449.48
"7489","5557375",790.68
"7490","3735920",62.34
"7491","2447525",2440.94
"7492","2712700",935.04
"7493","2740310",1023.62
"7494","2712394",1023.62
